CODIGO_VENDA;DATA_VENDA;CODIGO_CLIENTE;CODIGO_VENDEDOR;CODIGO_LOJA;FORMA_PAGAMENTO;TIPO_PAGAMENTO;VALOR_FINAL
12508;2022-09-07 12:26:19;735;15;4;3.0;A VISTA;87.89
6512;2022-09-08 10:11:24;191;14;4;3.0;A VISTA;2037.77
6866;2022-09-08 12:09:42;706;13;3;2.0;A VISTA;1254.17
9020;2022-09-08 13:20:16;1329;30;3;2.0;A VISTA;1251.38
5654;2022-09-08 13:58:56;1020;8;3;3.0;A VISTA;242.6
4064;2022-09-08 14:11:46;52;24;2;3.0;A VISTA;619.58
11259;2022-09-08 14:25:52;1256;9;3;4.0;A VISTA;50.72
8871;2022-09-08 15:02:24;716;3;4;3.0;A VISTA;993.9399999999999
9305;2022-09-08 16:48:22;1002;27;2;4.0;A VISTA;1434.04
10441;2022-09-08 17:07:40;173;26;3;1.0;A VISTA;2129.81
6177;2022-09-09 12:30:39;1306;12;3;2.0;A VISTA;1534.97
10443;2022-09-09 16:18:17;1207;9;2;4.0;A VISTA;34.11
2849;2022-09-09 17:17:35;453;26;3;2.0;A VISTA;1544.94
1134;2022-09-09 17:25:23;77;38;3;1.0;A VISTA;1928.3600000000001
9891;2022-09-09 17:26:57;1072;37;4;3.0;A VISTA;1524.94
902;2022-09-09 17:51:54;84;38;4;1.0;A VISTA;168.65
14257;2022-09-10 11:11:19;801;14;4;2.0;A VISTA;1879.51
14741;2022-09-10 12:17:28;753;28;3;4.0;A VISTA;67.97
9289;2022-09-10 12:21:14;316;39;2;2.0;A VISTA;1966.2
6579;2022-09-10 14:12:20;1238;16;2;4.0;A VISTA;1319.41
5644;2022-09-10 17:26:22;1145;5;2;1.0;A VISTA;1479.79
1978;2022-09-10 21:41:52;551;8;1;2.0;A VISTA;1662.59
9514;2022-09-11 10:31:52;1238;19;2;4.0;A VISTA;685.35
162;2022-09-11 10:49:57;36;14;4;3.0;A VISTA;1265.55
14211;2022-09-11 12:52:26;783;5;3;3.0;A VISTA;1358.79
9368;2022-09-11 14:06:13;35;22;4;2.0;A VISTA;101.0
10903;2022-09-11 14:16:36;1167;2;2;3.0;A VISTA;1837.96
124;2022-09-11 15:21:28;1346;13;2;4.0;A VISTA;891.64
13547;2022-09-11 16:41:20;510;39;2;2.0;A VISTA;89.07000000000001
4976;2022-09-11 17:38:36;1325;27;2;2.0;A VISTA;83.07
3184;2022-09-12 13:48:34;1218;23;3;4.0;A VISTA;3691.81
11147;2022-09-12 13:53:12;43;27;2;2.0;A VISTA;725.5
619;2022-09-12 15:56:30;1237;29;2;2.0;A VISTA;332.8
8357;2022-09-12 16:40:03;311;4;2;4.0;A VISTA;790.1600000000001
5074;2022-09-12 20:36:27;1058;21;1;1.0;A VISTA;1573.73
1194;2022-09-12 23:07:14;1250;32;1;4.0;A VISTA;1544.96
1118;2022-09-13 09:13:42;1017;9;4;2.0;A VISTA;656.5
3084;2022-09-13 10:27:31;469;39;3;3.0;A VISTA;2126.07
4491;2022-09-13 10:37:37;807;32;2;4.0;A VISTA;7.92
4472;2022-09-13 11:38:14;1103;12;3;3.0;A VISTA;1829.52
540;2022-09-13 16:24:37;913;25;3;1.0;A VISTA;163.59
10878;2022-09-13 17:10:16;1307;17;2;4.0;A VISTA;2890.23
3803;2022-09-14 07:42:15;57;21;1;4.0;A VISTA;1096.74
13112;2022-09-14 09:45:52;363;36;3;1.0;A VISTA;1377.59
949;2022-09-14 09:56:31;899;5;2;1.0;A VISTA;820.7200000000001
13463;2022-09-14 10:50:45;1085;25;2;4.0;A VISTA;321.08000000000004
3984;2022-09-14 11:12:08;1231;31;3;4.0;A VISTA;1414.57
10919;2022-09-14 12:05:04;1101;21;2;2.0;A VISTA;1723.83
8740;2022-09-14 12:33:22;147;19;4;4.0;A VISTA;1415.29
12884;2022-09-14 13:15:58;120;3;2;3.0;A VISTA;866.1899999999999
12322;2022-09-14 14:27:24;376;22;4;2.0;A VISTA;684.87
380;2022-09-14 14:32:35;853;31;3;4.0;A VISTA;438.62
12820;2022-09-15 12:28:38;13;17;4;3.0;A VISTA;211.46999999999997
787;2022-09-15 16:37:16;1228;24;3;2.0;A VISTA;1866.72
7724;2022-09-16 06:01:09;968;23;1;3.0;A VISTA;650.9
5268;2022-09-16 13:12:21;432;29;3;3.0;A VISTA;2704.87
11213;2022-09-16 14:16:04;1150;32;4;4.0;A VISTA;1895.9
14912;2022-09-16 15:18:24;631;16;2;3.0;A VISTA;2336.44
13496;2022-09-17 08:25:28;1254;9;1;2.0;A VISTA;193.22
3888;2022-09-17 11:40:34;1347;6;3;3.0;A VISTA;998.0
13225;2022-09-17 13:29:38;471;12;3;3.0;A VISTA;217.28
13443;2022-09-17 14:19:52;916;16;4;4.0;A VISTA;118.44
15024;2022-09-17 15:05:35;317;37;3;3.0;A VISTA;70.56
7190;2022-09-17 22:07:56;164;11;1;2.0;A VISTA;662.51
9372;2022-09-18 03:51:14;506;16;1;1.0;A VISTA;448.46
11110;2022-09-18 10:15:55;870;12;1;4.0;A VISTA;807.54
783;2022-09-18 11:31:54;1184;37;2;4.0;A VISTA;35.32
11280;2022-09-18 12:47:32;307;2;2;1.0;A VISTA;933.0699999999999
14428;2022-09-18 13:00:18;1331;28;4;2.0;A VISTA;157.12
5270;2022-09-18 13:46:25;591;28;3;2.0;A VISTA;426.68000000000006
6519;2022-09-18 14:48:41;849;28;3;3.0;A VISTA;1243.25
12208;2022-09-18 15:25:55;3;21;3;3.0;A VISTA;355.87999999999994
4442;2022-09-19 10:06:51;1253;11;3;3.0;A VISTA;393.20000000000005
5367;2022-09-19 11:29:38;1381;7;1;4.0;A VISTA;3.42
2814;2022-09-19 12:28:58;393;5;4;1.0;A VISTA;841.34
14655;2022-09-19 13:57:30;896;31;3;4.0;A VISTA;510.45
12466;2022-09-19 16:01:06;36;8;2;3.0;A VISTA;3174.27
9951;2022-09-19 16:41:34;717;31;1;4.0;A VISTA;1028.73
14742;2022-09-19 17:13:11;1072;2;3;3.0;A VISTA;449.68
13084;2022-09-19 17:42:15;722;9;2;2.0;A VISTA;3012.74
3300;2022-09-19 17:54:47;1394;28;2;3.0;A VISTA;536.15
3799;2022-09-20 10:09:03;94;24;4;3.0;A VISTA;5.3
7873;2022-09-20 10:31:13;1075;37;3;4.0;A VISTA;750.96
13403;2022-09-20 11:55:51;197;37;2;1.0;A VISTA;159.04
9896;2022-09-20 13:32:46;800;2;4;1.0;A VISTA;867.1500000000001
3205;2022-09-20 14:43:47;853;9;2;4.0;A VISTA;349.33
11505;2022-09-20 23:47:01;526;13;1;1.0;A VISTA;668.41
7986;2022-09-21 15:12:56;777;7;3;1.0;A VISTA;2125.84
7254;2022-09-21 16:17:50;912;35;2;1.0;A VISTA;290.43
7844;2022-09-22 05:53:30;1055;20;1;4.0;A VISTA;11.32
11851;2022-09-22 10:55:30;975;17;3;4.0;A VISTA;1096.63
2548;2022-09-22 12:01:29;850;19;4;4.0;A VISTA;1727.41
2611;2022-09-22 13:03:09;267;21;1;2.0;A VISTA;400.56
5123;2022-09-22 15:54:41;1142;10;2;1.0;A VISTA;90.39
9245;2022-09-22 21:59:33;843;38;1;1.0;A VISTA;13.08
13297;2022-09-23 10:12:19;1128;20;1;2.0;A VISTA;1496.67
10835;2022-09-23 10:19:02;643;24;2;3.0;A VISTA;275.02000000000004
5693;2022-09-23 11:22:46;1182;5;2;4.0;A VISTA;1000.79
14039;2022-09-23 11:55:28;465;25;3;4.0;A VISTA;51.5
13701;2022-09-23 13:41:43;519;2;2;1.0;A VISTA;904.1399999999999
13227;2022-09-23 14:40:48;1054;25;2;1.0;A VISTA;1829.1399999999999
12235;2022-09-23 14:49:02;1092;7;3;2.0;A VISTA;1599.0900000000001
3358;2022-09-23 15:34:22;37;27;3;4.0;A VISTA;794.36
13771;2022-09-23 16:19:27;906;6;4;1.0;A VISTA;563.82
13680;2022-09-24 10:12:04;189;5;2;3.0;A VISTA;463.2
669;2022-09-24 12:47:41;65;34;2;1.0;A VISTA;90.59
7722;2022-09-24 13:12:34;705;17;4;3.0;A VISTA;363.25
9407;2022-09-24 13:54:39;1108;38;2;1.0;A VISTA;522.9
2297;2022-09-24 15:08:58;1301;36;4;2.0;A VISTA;1106.83
9803;2022-09-24 16:38:58;31;33;2;4.0;A VISTA;2529.09
6947;2022-09-24 16:52:06;276;1;4;1.0;A VISTA;982.61
2310;2022-09-24 17:56:14;596;35;1;4.0;A VISTA;1161.03
3216;2022-09-25 07:06:24;791;12;1;1.0;A VISTA;977.2700000000001
10078;2022-09-25 10:02:11;709;36;2;1.0;A VISTA;2045.43
12370;2022-09-25 11:06:17;942;37;3;4.0;A VISTA;1051.06
10479;2022-09-25 15:40:49;139;25;3;4.0;A VISTA;2443.19
8034;2022-09-26 10:08:05;474;38;3;2.0;A VISTA;362.09999999999997
15169;2022-09-26 10:47:48;329;29;3;2.0;A VISTA;782.35
61;2022-09-26 12:40:36;1095;1;3;4.0;A VISTA;1922.11
7170;2022-09-26 13:16:01;732;5;2;4.0;A VISTA;116.9
14643;2022-09-26 13:53:05;1316;11;3;1.0;A VISTA;848.25
14229;2022-09-26 13:55:15;1095;24;2;3.0;A VISTA;102.13
7037;2022-09-26 18:35:11;754;22;1;2.0;A VISTA;496.38
11241;2022-09-27 10:11:40;337;2;4;2.0;A VISTA;723.66
8589;2022-09-27 12:42:14;243;15;4;4.0;A VISTA;766.95
12737;2022-09-27 16:24:32;620;5;3;1.0;A VISTA;252.25
11638;2022-09-27 16:47:45;1214;8;3;2.0;A VISTA;1955.6599999999999
3906;2022-09-28 08:54:45;206;36;1;3.0;A VISTA;325.42
3636;2022-09-28 09:09:42;658;33;1;4.0;A VISTA;307.84
1758;2022-09-28 09:36:49;921;34;4;2.0;A VISTA;341.40999999999997
1358;2022-09-28 14:56:32;1153;25;4;1.0;A VISTA;936.77
7704;2022-09-28 15:17:05;1397;1;2;4.0;A VISTA;1333.96
3527;2022-09-28 16:09:33;1024;15;1;1.0;A VISTA;987.64
12116;2022-09-28 17:33:33;1245;9;2;2.0;A VISTA;1150.89
10357;2022-09-29 11:06:25;1290;14;3;1.0;A VISTA;1537.87
4441;2022-09-29 12:01:08;1306;20;2;4.0;A VISTA;1011.27
11451;2022-09-29 14:13:05;351;18;3;3.0;A VISTA;1147.16
2896;2022-09-29 15:39:01;855;32;2;1.0;A VISTA;75.45
1954;2022-09-29 19:07:18;593;22;1;4.0;A VISTA;742.4
11405;2022-09-30 09:27:21;1022;20;1;2.0;A VISTA;1337.88
10776;2022-09-30 11:25:31;855;11;1;2.0;A VISTA;1013.38
5346;2022-09-30 12:37:44;1212;27;4;1.0;A VISTA;313.62
9335;2022-09-30 13:22:53;512;17;4;4.0;A VISTA;1212.99
10822;2022-09-30 13:23:43;1212;39;2;1.0;A VISTA;407.59
8748;2022-09-30 14:31:02;107;5;4;3.0;A VISTA;82.75
9639;2022-10-01 07:13:15;569;8;1;1.0;A VISTA;1112.72
5288;2022-10-01 09:13:22;683;22;1;3.0;A VISTA;913.63
2364;2022-10-01 09:42:58;303;36;4;1.0;A VISTA;1196.33
9098;2022-10-01 14:04:42;967;16;4;4.0;A VISTA;258.11
2681;2022-10-01 15:27:17;223;20;3;1.0;A VISTA;972.36
976;2022-10-01 16:32:16;1329;9;3;4.0;A VISTA;679.0
10087;2022-10-01 16:37:39;786;23;3;3.0;A VISTA;2633.66
7425;2022-10-01 17:14:21;401;6;2;3.0;A VISTA;897.6
8331;2022-10-02 10:35:11;207;22;4;4.0;A VISTA;275.49
12373;2022-10-02 10:56:21;954;30;4;4.0;A VISTA;14.76
1689;2022-10-02 12:08:48;669;6;2;2.0;A VISTA;1456.21
14308;2022-10-02 15:08:12;725;24;4;1.0;A VISTA;998.0799999999999
8773;2022-10-02 16:46:03;116;36;3;1.0;A VISTA;936.98
12924;2022-10-02 17:49:37;1096;22;3;2.0;A VISTA;984.2
13519;2022-10-03 01:37:26;124;5;1;2.0;A VISTA;1814.69
7212;2022-10-03 04:10:10;1117;34;1;3.0;A VISTA;600.14
7263;2022-10-03 11:10:10;1336;33;3;4.0;A VISTA;237.93
13738;2022-10-03 12:00:36;1003;28;4;2.0;A VISTA;779.99
10714;2022-10-03 12:04:47;1136;35;3;4.0;A VISTA;1086.3
11281;2022-10-03 13:08:37;192;24;3;1.0;A VISTA;1409.23
9817;2022-10-03 17:34:33;1375;6;4;4.0;A VISTA;893.91
14234;2022-10-04 10:41:19;878;23;4;2.0;A VISTA;654.69
3108;2022-10-04 13:36:57;304;5;4;3.0;A VISTA;812.65
5850;2022-10-05 06:57:54;1157;4;1;1.0;A VISTA;1531.32
13660;2022-10-05 09:47:10;1116;32;1;1.0;A VISTA;552.46
3109;2022-10-05 11:07:10;377;7;4;4.0;A VISTA;961.37
1228;2022-10-05 13:09:42;477;36;3;4.0;A VISTA;1241.1000000000001
8020;2022-10-05 16:36:20;401;35;3;2.0;A VISTA;992.35
6239;2022-10-05 16:37:22;1254;12;3;2.0;A VISTA;1968.98
6400;2022-10-05 16:43:35;479;31;2;4.0;A VISTA;897.04
4285;2022-10-05 20:13:59;1009;22;1;3.0;A VISTA;59.92
7802;2022-10-06 09:23:04;540;7;2;3.0;A VISTA;857.0
13373;2022-10-06 10:14:57;445;34;3;2.0;A VISTA;1166.67
2867;2022-10-06 11:28:39;315;13;3;2.0;A VISTA;1535.56
8021;2022-10-06 14:06:29;1359;33;3;3.0;A VISTA;3087.59
320;2022-10-06 14:57:11;1223;6;4;2.0;A VISTA;921.5300000000001
8771;2022-10-06 16:41:11;797;34;2;2.0;A VISTA;68.0
10230;2022-10-06 17:20:12;312;24;1;1.0;A VISTA;583.7
9285;2022-10-06 17:49:27;872;10;2;2.0;A VISTA;1481.73
9470;2022-10-07 08:54:38;960;36;1;3.0;A VISTA;1956.46
8140;2022-10-07 12:30:57;760;4;3;4.0;A VISTA;1863.1200000000001
3732;2022-10-07 13:01:11;294;6;4;3.0;A VISTA;590.3000000000001
4169;2022-10-07 13:13:39;367;37;1;4.0;A VISTA;1859.1000000000001
7258;2022-10-08 06:34:59;490;39;1;2.0;A VISTA;439.63
15202;2022-10-08 08:37:03;970;35;1;3.0;A VISTA;24.01
2847;2022-10-08 11:43:01;684;21;3;2.0;A VISTA;504.5
1559;2022-10-08 12:27:16;1153;2;4;1.0;A VISTA;768.8
8236;2022-10-08 12:28:56;265;7;4;4.0;A VISTA;1395.79
2291;2022-10-08 13:43:58;275;24;4;2.0;A VISTA;1442.54
12001;2022-10-08 14:09:54;267;1;2;4.0;A VISTA;425.52000000000004
3685;2022-10-09 09:50:01;192;38;2;4.0;A VISTA;1450.46
6674;2022-10-09 10:11:43;482;15;2;3.0;A VISTA;2877.75
1914;2022-10-09 13:24:38;580;5;4;1.0;A VISTA;959.46
12119;2022-10-09 16:06:17;1201;2;2;4.0;A VISTA;2173.54
14568;2022-10-09 16:54:33;105;13;3;4.0;A VISTA;641.4000000000001
14453;2022-10-09 22:46:35;232;34;1;3.0;A VISTA;1958.07
14824;2022-10-10 09:20:32;117;22;4;2.0;A VISTA;1657.5
4017;2022-10-11 06:32:04;1028;27;1;3.0;A VISTA;780.5
1109;2022-10-11 07:36:51;1156;11;1;1.0;A VISTA;1211.08
2110;2022-10-11 15:13:57;1236;18;3;2.0;A VISTA;1474.08
13216;2022-10-11 15:26:47;242;18;2;1.0;A VISTA;1595.78
6455;2022-10-11 16:20:55;130;4;1;3.0;A VISTA;694.74
10996;2022-10-11 21:40:20;242;37;1;4.0;A VISTA;140.99
809;2022-10-12 09:32:38;1143;37;3;1.0;A VISTA;279.81
3917;2022-10-12 14:39:40;1326;15;2;1.0;A VISTA;1179.6599999999999
3630;2022-10-12 16:22:54;987;21;4;1.0;A VISTA;86.81
14216;2022-10-13 09:35:26;581;22;4;2.0;A VISTA;1448.82
12961;2022-10-13 09:51:41;1337;3;2;1.0;A VISTA;54.42
4428;2022-10-13 11:02:31;394;34;2;4.0;A VISTA;1193.26
10117;2022-10-13 12:13:16;338;28;3;4.0;A VISTA;2376.43
1556;2022-10-13 15:36:44;303;35;2;1.0;A VISTA;2070.68
2042;2022-10-13 16:27:38;898;16;4;3.0;A VISTA;1332.6
9040;2022-10-13 16:40:19;244;39;2;1.0;A VISTA;551.22
5301;2022-10-13 17:27:03;973;4;3;4.0;A VISTA;926.99
9638;2022-10-14 09:16:51;1265;7;4;2.0;A VISTA;1252.33
1816;2022-10-14 11:40:41;750;1;1;1.0;A VISTA;1390.1599999999999
2381;2022-10-14 11:51:27;847;1;1;2.0;A VISTA;20.93
5740;2022-10-14 12:37:45;1039;4;4;4.0;A VISTA;1413.56
9924;2022-10-14 13:20:11;613;38;4;4.0;A VISTA;1062.68
15179;2022-10-14 14:36:37;1058;21;1;4.0;A VISTA;851.8499999999999
8483;2022-10-14 14:36:53;649;29;3;1.0;A VISTA;977.75
1207;2022-10-14 16:35:58;660;39;1;4.0;A VISTA;50.49
3174;2022-10-15 09:04:19;295;19;2;2.0;A VISTA;2183.57
3025;2022-10-15 09:07:10;211;14;3;2.0;A VISTA;19.25
1239;2022-10-16 05:37:54;534;39;1;4.0;A VISTA;1030.11
590;2022-10-16 09:27:04;916;17;4;2.0;A VISTA;713.98
12072;2022-10-16 09:54:50;63;21;4;2.0;A VISTA;327.76
13221;2022-10-16 10:09:53;59;39;3;4.0;A VISTA;1891.38
6602;2022-10-16 14:34:35;1365;37;2;1.0;A VISTA;1053.52
1667;2022-10-16 14:38:32;419;24;2;3.0;A VISTA;164.14
3469;2022-10-16 14:39:21;845;10;4;3.0;A VISTA;1117.8600000000001
5744;2022-10-16 16:09:33;1021;7;2;3.0;A VISTA;1064.5
6272;2022-10-16 17:07:30;970;33;3;3.0;A VISTA;942.3
4691;2022-10-17 14:20:02;268;25;3;2.0;A VISTA;1966.7
2775;2022-10-17 15:02:44;465;5;4;4.0;A VISTA;786.3299999999999
10821;2022-10-17 16:24:56;152;8;3;4.0;A VISTA;22.92
5681;2022-10-17 16:41:30;1209;5;3;3.0;A VISTA;616.01
10394;2022-10-18 01:31:52;660;25;1;1.0;A VISTA;455.7
4156;2022-10-18 09:34:21;1088;12;4;2.0;A VISTA;1695.41
13990;2022-10-18 09:41:12;1146;31;3;3.0;A VISTA;1152.0
10242;2022-10-18 14:33:52;392;20;4;2.0;A VISTA;527.99
7919;2022-10-19 09:41:21;504;13;2;2.0;A VISTA;1099.6299999999999
12958;2022-10-19 10:45:35;1149;25;1;4.0;A VISTA;859.76
14320;2022-10-19 15:01:42;462;11;3;3.0;A VISTA;568.58
8494;2022-10-19 16:44:14;652;12;4;2.0;A VISTA;2205.5
6337;2022-10-19 16:50:14;794;17;1;2.0;A VISTA;1600.7
9383;2022-10-20 05:13:11;1308;19;1;4.0;A VISTA;6.99
280;2022-10-20 13:02:14;1147;5;4;3.0;A VISTA;407.40999999999997
735;2022-10-20 23:34:01;919;2;1;1.0;A VISTA;2038.4699999999998
13393;2022-10-21 10:30:54;1062;11;2;2.0;A VISTA;1062.1399999999999
14581;2022-10-21 13:39:48;224;32;3;4.0;A VISTA;500.03999999999996
9662;2022-10-21 16:00:23;436;35;3;3.0;A VISTA;1011.95
6796;2022-10-21 17:17:10;1062;14;3;2.0;A VISTA;980.6099999999999
13596;2022-10-21 17:17:51;123;10;4;2.0;A VISTA;219.31
3046;2022-10-21 19:23:58;1320;6;1;2.0;A VISTA;2208.31
3209;2022-10-22 01:18:13;1362;8;1;4.0;A VISTA;610.33
101;2022-10-22 09:35:11;1185;20;2;1.0;A VISTA;2779.7799999999997
8292;2022-10-22 10:28:48;485;27;4;4.0;A VISTA;542.37
10186;2022-10-22 10:42:23;415;19;3;3.0;A VISTA;453.08
9988;2022-10-22 11:10:56;154;24;4;1.0;A VISTA;377.43
11961;2022-10-22 14:39:07;295;17;2;4.0;A VISTA;369.68
7312;2022-10-22 14:43:07;1149;35;2;3.0;A VISTA;901.2800000000001
12416;2022-10-22 14:45:08;1115;28;3;3.0;A VISTA;888.26
3229;2022-10-22 16:18:45;500;38;2;1.0;A VISTA;1500.63
12053;2022-10-23 09:56:54;406;18;4;3.0;A VISTA;437.81
10200;2022-10-23 12:18:58;101;7;3;2.0;A VISTA;2045.8700000000001
6777;2022-10-23 14:09:52;1218;22;4;1.0;A VISTA;110.08
10096;2022-10-23 14:27:40;967;6;3;3.0;A VISTA;2785.27
5914;2022-10-23 23:51:55;1287;23;1;4.0;A VISTA;566.52
834;2022-10-24 10:01:41;356;3;3;3.0;A VISTA;146.48000000000002
1250;2022-10-24 10:24:21;244;30;3;4.0;A VISTA;23.7
4762;2022-10-24 14:18:00;128;36;3;1.0;A VISTA;411.25999999999993
12245;2022-10-24 15:11:10;143;25;2;4.0;A VISTA;316.19
8317;2022-10-24 20:30:09;926;22;1;2.0;A VISTA;1409.63
11713;2022-10-25 04:30:30;1237;34;1;2.0;A VISTA;570.97
7040;2022-10-25 10:01:56;185;26;2;4.0;A VISTA;928.28
3511;2022-10-25 10:08:19;1395;32;4;4.0;A VISTA;1173.46
14652;2022-10-25 16:35:16;676;33;4;2.0;A VISTA;939.93
13847;2022-10-26 02:27:52;48;28;1;1.0;A VISTA;1153.52
13068;2022-10-26 07:02:26;1194;36;1;3.0;A VISTA;959.8800000000001
743;2022-10-26 15:18:32;1352;28;2;3.0;A VISTA;1196.22
1740;2022-10-26 18:43:10;878;22;1;1.0;A VISTA;174.7
10212;2022-10-27 06:47:04;1384;1;1;3.0;A VISTA;1464.2399999999998
14976;2022-10-27 12:24:16;672;27;2;1.0;A VISTA;1645.19
11125;2022-10-27 14:53:43;550;12;2;2.0;A VISTA;1494.39
2088;2022-10-27 15:11:16;970;37;1;1.0;A VISTA;2479.1200000000003
4779;2022-10-27 16:26:20;937;15;2;4.0;A VISTA;2558.01
13465;2022-10-27 18:32:19;452;2;1;4.0;A VISTA;1051.66
7878;2022-10-27 23:53:49;324;36;1;3.0;A VISTA;1255.2
10510;2022-10-28 10:13:45;1004;12;2;2.0;A VISTA;470.59
9429;2022-10-28 11:43:17;583;30;2;4.0;A VISTA;796.96
1304;2022-10-28 13:06:16;733;35;3;3.0;A VISTA;2942.46
709;2022-10-28 16:08:33;270;36;2;1.0;A VISTA;172.48
366;2022-10-28 17:17:13;579;32;3;4.0;A VISTA;9.28
5518;2022-10-28 19:04:33;834;19;1;1.0;A VISTA;2.25
14139;2022-10-29 12:48:28;95;39;3;4.0;A VISTA;446.59
7883;2022-10-29 12:54:16;762;37;3;2.0;A VISTA;731.4
11998;2022-10-29 17:30:11;324;15;4;4.0;A VISTA;643.63
10668;2022-10-29 22:42:24;394;28;1;4.0;A VISTA;2409.36
11075;2022-10-30 08:53:39;1;4;1;1.0;A VISTA;170.16
3206;2022-10-30 13:17:24;895;25;4;2.0;A VISTA;1737.22
8443;2022-10-30 15:32:32;1021;11;3;2.0;A VISTA;870.81
8698;2022-10-30 16:19:57;969;14;2;3.0;A VISTA;309.28000000000003
2085;2022-10-30 16:44:34;878;6;3;4.0;A VISTA;1010.5699999999999
11427;2022-10-30 23:52:41;1310;30;1;3.0;A VISTA;1803.32
4307;2022-10-31 09:06:04;136;17;3;3.0;A VISTA;41.04
13873;2022-10-31 10:07:47;1187;36;3;1.0;A VISTA;2136.69
14597;2022-10-31 10:33:26;1127;13;4;4.0;A VISTA;300.71999999999997
7733;2022-10-31 10:38:57;644;26;2;2.0;A VISTA;280.95
795;2022-10-31 13:17:41;22;25;2;4.0;A VISTA;2181.65
13005;2022-10-31 16:27:57;1125;22;1;1.0;A VISTA;622.23
3697;2022-10-31 16:39:10;1155;19;2;4.0;A VISTA;1522.93
5535;2022-10-31 17:54:55;1061;25;4;2.0;A VISTA;470.25
962;2022-11-01 00:17:22;1068;9;1;1.0;A VISTA;1181.83
8330;2022-11-01 11:49:25;1012;27;2;2.0;A VISTA;1881.55
1656;2022-11-01 12:08:45;1224;38;2;1.0;A VISTA;995.38
5005;2022-11-01 14:11:32;67;19;3;1.0;A VISTA;1641.07
11302;2022-11-01 14:14:42;1157;21;2;2.0;A VISTA;108.43
1112;2022-11-01 16:50:04;698;6;1;2.0;A VISTA;145.79
5505;2022-11-01 17:08:13;117;15;3;1.0;A VISTA;869.16
5919;2022-11-02 10:04:34;570;7;4;4.0;A VISTA;254.06
4940;2022-11-02 11:01:20;72;36;2;1.0;A VISTA;1033.6
5170;2022-11-02 13:20:34;1091;18;1;4.0;A VISTA;517.8399999999999
13189;2022-11-02 13:54:57;648;16;2;3.0;A VISTA;608.34
395;2022-11-02 16:28:06;642;31;3;1.0;A VISTA;27.42
10629;2022-11-02 16:51:39;571;2;3;2.0;A VISTA;1638.37
5829;2022-11-02 18:04:09;1127;20;1;3.0;A VISTA;906.73
11342;2022-11-03 10:38:14;194;1;3;1.0;A VISTA;348.63
213;2022-11-03 12:08:12;376;20;2;2.0;A VISTA;3114.44
4096;2022-11-03 13:05:33;47;37;2;2.0;A VISTA;340.23
11052;2022-11-03 15:31:50;295;14;4;1.0;A VISTA;486.58000000000004
9092;2022-11-03 16:17:53;42;14;2;4.0;A VISTA;1270.3
5381;2022-11-03 17:04:58;577;24;2;4.0;A VISTA;525.36
13819;2022-11-04 09:38:19;1016;38;3;3.0;A VISTA;21.78
12211;2022-11-04 12:51:57;22;31;2;3.0;A VISTA;459.12
14814;2022-11-04 13:38:16;1173;25;2;3.0;A VISTA;284.0
2835;2022-11-05 07:45:04;479;7;1;2.0;A VISTA;64.51
9471;2022-11-05 11:17:50;550;13;4;1.0;A VISTA;1158.61
1375;2022-11-05 12:02:14;31;26;3;3.0;A VISTA;1161.42
2347;2022-11-05 12:44:18;1353;9;2;2.0;A VISTA;731.21
2366;2022-11-05 14:19:54;490;19;2;2.0;A VISTA;21.84
13802;2022-11-05 15:13:03;1360;33;3;2.0;A VISTA;1518.22
8935;2022-11-05 15:37:30;411;22;2;1.0;A VISTA;504.82
8322;2022-11-06 10:33:42;1179;29;3;3.0;A VISTA;2439.4
14491;2022-11-06 10:51:52;752;16;4;3.0;A VISTA;1181.98
14424;2022-11-06 11:57:47;677;38;3;4.0;A VISTA;203.61
13828;2022-11-06 12:17:05;572;30;3;4.0;A VISTA;353.92
3337;2022-11-06 12:43:05;176;31;1;1.0;A VISTA;80.82
2530;2022-11-06 14:38:31;813;9;3;4.0;A VISTA;2018.36
516;2022-11-06 15:22:47;1397;8;2;1.0;A VISTA;1021.61
9504;2022-11-06 18:00:28;103;17;1;3.0;A VISTA;1913.8700000000001
1800;2022-11-07 10:54:42;626;35;4;3.0;A VISTA;1537.22
5993;2022-11-07 13:57:39;83;11;4;1.0;A VISTA;944.25
12744;2022-11-07 15:49:38;219;38;2;2.0;A VISTA;295.31
9739;2022-11-08 09:26:20;724;24;4;3.0;A VISTA;816.45
1480;2022-11-08 11:32:29;419;16;2;1.0;A VISTA;344.79
2388;2022-11-08 13:06:58;380;39;3;2.0;A VISTA;757.5999999999999
14908;2022-11-08 15:29:35;613;22;2;2.0;A VISTA;3110.82
11129;2022-11-08 15:51:38;920;17;4;3.0;A VISTA;1559.95
1397;2022-11-08 16:21:56;20;31;4;1.0;A VISTA;713.6700000000001
8638;2022-11-09 09:01:23;537;35;4;2.0;A VISTA;1203.89
10920;2022-11-09 10:31:10;404;19;3;4.0;A VISTA;29.4
1955;2022-11-09 11:25:33;965;1;2;3.0;A VISTA;1760.56
3215;2022-11-09 12:10:07;83;5;3;2.0;A VISTA;522.98
3105;2022-11-09 13:22:10;1073;15;4;3.0;A VISTA;84.21000000000001
7494;2022-11-09 17:28:33;14;27;4;4.0;A VISTA;1114.9499999999998
3281;2022-11-09 18:14:20;598;9;1;3.0;A VISTA;1374.02
